time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2019-11-18 09:00:00,1.022394498036235,,,,,1.022394498036235,1.0429042953619772,1.0915103171462328,-0.044530977875991806,-0.13176659634280552
2019-11-19 09:00:00,1.0,,,,,1.0,1.0429042953619772,1.0915103171462328,-0.044530977875991806,-0.13176659634280552
2019-11-20 09:00:00,1.0,,,,,1.0,1.0429042953619772,1.0915103171462328,-0.044530977875991806,-0.13176659634280552
2019-11-21 09:00:00,1.0493866358781931,,,,,1.0493866358781931,1.0944098300528227,1.0944098300528227,0.0,-0.13176659634280552
2019-11-22 09:00:00,1.0012963462724709,,,,,1.0012963462724709,1.095828564156567,1.095828564156567,0.0,-0.13176659634280552
2019-11-23 09:00:00,1.0,,,,,1.0,1.095828564156567,1.095828564156567,0.0,-0.13176659634280552
2019-11-24 09:00:00,1.0389951397362067,,,,,1.0389951397362067,1.138560552142779,1.138560552142779,0.0,-0.13176659634280552
2019-11-25 09:00:00,0.9385013862233756,,,,,0.9385013862233756,1.0685406564852502,1.138560552142779,-0.061498613776624245,-0.13176659634280552
2019-11-26 09:00:00,1.0,,,,,1.0,1.0685406564852502,1.138560552142779,-0.061498613776624245,-0.13176659634280552
2019-11-27 09:00:00,0.9551329290885349,,,,,0.9551329290885349,1.020598367078943,1.138560552142779,-0.10360642202281689,-0.13176659634280552
2019-11-28 09:00:00,1.0,,,,,1.0,1.020598367078943,1.138560552142779,-0.10360642202281689,-0.13176659634280552
2019-11-29 09:00:00,1.0233000462932345,,,,,1.0233000462932345,1.0443783562786817,1.138560552142779,-0.08272041015899045,-0.13176659634280552
2019-11-30 09:00:00,0.9955700238501483,,,,,0.9955700238501483,1.0397517850689457,1.138560552142779,-0.08678393686473196,-0.13176659634280552
2019-12-01 09:00:00,0.9967227894057162,,,,,0.9967227894057162,1.0363442995034924,1.138560552142779,-0.08977673822170895,-0.13176659634280552
2019-12-02 09:00:00,0.9914421890001371,,,,,0.9914421890001371,1.0274754608575563,1.138560552142779,-0.09756625686368625,-0.13176659634280552
2019-12-03 09:00:00,1.0,,,,,1.0,1.0274754608575563,1.138560552142779,-0.09756625686368625,-0.13176659634280552
2019-12-04 09:00:00,1.0018516200806564,,,,,1.0018516200806564,1.0293779550532618,1.138560552142779,-0.09589529242343309,-0.13176659634280552
2019-12-05 09:00:00,1.0,,,,,1.0,1.0293779550532618,1.138560552142779,-0.09589529242343309,-0.13176659634280552
2019-12-06 09:00:00,0.9958574891538767,,,,,0.9958574891538767,1.0251137457096935,1.138560552142779,-0.09964055598060018,-0.13176659634280552
2019-12-07 09:00:00,1.0,,,,,1.0,1.0251137457096935,1.138560552142779,-0.09964055598060018,-0.13176659634280552
2019-12-08 09:00:00,0.9872479422498069,,,,,0.9872479422498069,1.0120414360238867,1.138560552142779,-0.11112199160666725,-0.13176659634280552
2019-12-09 09:00:00,0.9758683556229861,,,,,0.9758683556229861,0.9876192119949558,1.138560552142779,-0.13257207959976358,-0.13257207959976358
2019-12-10 09:00:00,1.0,,,,,1.0,0.9876192119949558,1.138560552142779,-0.13257207959976358,-0.13257207959976358
2019-12-11 09:00:00,1.0,,,,,1.0,0.9876192119949558,1.138560552142779,-0.13257207959976358,-0.13257207959976358
2019-12-12 09:00:00,0.9912964556198459,,,,,0.9912964556198459,0.979023424352665,1.138560552142779,-0.1401217770015517,-0.1401217770015517
2019-12-13 09:00:00,1.0,,,,,1.0,0.979023424352665,1.138560552142779,-0.1401217770015517,-0.1401217770015517
2019-12-14 09:00:00,1.0194920510837886,,,,,1.0194920510837886,0.9981065989523727,1.138560552142779,-0.12336098675302865,-0.1401217770015517
2019-12-15 09:00:00,1.0,,,,,1.0,0.9981065989523727,1.138560552142779,-0.12336098675302865,-0.1401217770015517
2019-12-16 09:00:00,1.0192078739288628,,,,,1.0192078739288628,1.017278104672616,1.138560552142779,-0.10652261510545802,-0.1401217770015517
2019-12-17 09:00:00,1.0166718034253115,,,,,1.0166718034253115,1.0342379652625913,1.138560552142779,-0.09162673577953495,-0.1401217770015517
2019-12-18 09:00:00,1.0,,,,,1.0,1.0342379652625913,1.138560552142779,-0.09162673577953495,-0.1401217770015517
2019-12-19 09:00:00,1.0,,,,,1.0,1.0342379652625913,1.138560552142779,-0.09162673577953495,-0.1401217770015517
